AlunoID,Código,Disciplina,Unidade 1,Unidade 2,Unidade 3,Unidade 4,Unidade 5,Prova Final,Resultado,Faltas,Situação
24,DC/CCN055 ,FLUXOS EM REDES,"3,1","4,9","8,9",,,"5,0","5,3",2,RN
24,DC/CCN068,TÓPICOS EM ARQUITETURA DE COMPUTADORES,"7,7","0,6","8,2",,,"8,1","6,8",5,AM
24,DC/CCN049,TRABALHO DE CONCLUSÃO DE CURSO II - TCC II,"10,0","10,0","10,0",,,,"10,0",2,AM
25,DMAT/CCN034,ÁLGEBRA LINEAR,"8,4","3,8","8,3",,,"5,4","6,1",5,AM
25,DC/CCN025,BANCO DE DADOS,"6,0","3,4","5,1",,,"5,4","5,1",6,RN
25,DMAT/CCN033,CÁLCULO DIFERENCIAL E INTEGRAL II,"3,5","3,5","4,8",,,,"3,9",9,RN
25,DC/CCN022,ESTRUTURAS DE DADOS,"3,8","9,3","6,1",,,"5,7","6,1",3,AM
25,DC/CCN023,PROGRAMAÇÃO ORIENTADA A OBJETOS,"9,3","7,9","3,1",,,"4,1","5,4",15,RN
25,DC/CCN019,INTRODUÇÃO À LÓGICA,"3,0","9,8","7,3",,,"7,2","7,0",2,AM
25,DC/CCN026,PROGRAMAÇÃO ESTRUTURADA,"9,1","5,3","7,7",,,,"7,4",10,AM
25,DC/CCN047,ESTÁGIO SUPERVISIONADO,"10,0","10,0","10,0","10,0","10,0",,"10,0",2,AM
25,DC/CCN045,BANCOS DE DADOS RELACIONAIS,"8,4","4,1","5,8",,,"1,3","3,7",11,RN
25,DC/CCN074,TÓPICOS EM REDES DE COMPUTADORES,"9,7","9,3","0,7",,,"3,6","5,1",12,RN
25,DC/CCN064,REDES DE COMUNICAÇÃO SEM FIO,"7,0","1,0","5,4",,,"9,5","7,0",15,AM
25,DC/CCN048,PROGRAMAÇÃO FUNCIONAL,"2,3","7,8","4,7",,,"7,2","6,1",1,AM
25,DC/CCN020,SEMINÁRIOS DE INTRODUÇÃO AO CURSO,"10,0",,,,,,"10,0",0,AM
25,CGBEST/CCN013,PROBABILIDADE E ESTATÍSTICA,"8,7","8,7","7,7",,,,"8,4",5,AM
25,DC/CCN024,LABORATÓRIO DE PROGRAMAÇÃO,"6,0","9,2","5,0",,,"4,4","5,6",4,RN
26,DMAT/CCN034,ÁLGEBRA LINEAR,"7,5","4,1","9,0",,,"7,9","7,4",6,AM
26,DC/CCN025,BANCO DE DADOS,"4,3","9,2","3,2",,,"5,8","5,7",11,RN
26,DMAT/CCN033,CÁLCULO DIFERENCIAL E INTEGRAL II,"5,5","4,4","6,0",,,"0,6","2,9",6,RN
26,DC/CCN022,ESTRUTURAS DE DADOS,"8,4","1,1","8,4",,,"7,6","6,8",2,AM
26,DC/CCN023,PROGRAMAÇÃO ORIENTADA A OBJETOS,"4,0","8,6","3,7",,,"6,5","6,0",1,AM
26,DC/CCN019,INTRODUÇÃO À LÓGICA,"8,9","4,1","4,2",,,"5,8","5,8",9,RN
26,DC/CCN026,PROGRAMAÇÃO ESTRUTURADA,"5,3","8,7","6,6",,,"5,5","6,2",3,AM
26,DC/CCN020,SEMINÁRIOS DE INTRODUÇÃO AO CURSO,"10,0",,,,,,"10,0",3,AM
26,DC/CCN055,FLUXOS EM REDES,"7,0","4,2","7,2",,,"5,3","5,7",5,RN
26,DC/CCN028,TEORIA E APLICAÇÕES EM GRAFOS,"2,4","3,2","3,6",,,,"3,1",5,RN
26,DC/CCN038,SISTEMAS DISTRIBUÍDOS,"6,5","3,2","6,0",,,"7,3","6,2",4,AM
26,DC/CCN046,TRABALHO DE CONCLUSÃO DE CURSO I - TCC I,"10,0","10,0","10,0",,,,"10,0",4,AM
26,DMAT/CCN035,MATEMÁTICA DISCRETA,"8,4","10,0","8,5",,,,"9,0",3,AM
26,DFIL/CCHL009,INTRODUÇÃO À METODOLOGIA CIENTÍFICA,"9,2","5,6","3,7",,,"5,1","5,6",0,RN
26,DC/CCN041 ,INTELIGÊNCIA ARTIFICIAL,"3,4","3,2","5,8",,,"6,5","5,3",14,RN
27,DMAT/CCN034,ÁLGEBRA LINEAR,"0,0","5,9","3,6",,,,"3,2",10,RN
27,DC/CCN025,BANCO DE DADOS,"9,4","9,5","7,9",,,,"8,9",12,AM
27,DMAT/CCN033,CÁLCULO DIFERENCIAL E INTEGRAL II,"6,8","4,9","3,7",,,"5,8","5,4",0,RN
27,DC/CCN022,ESTRUTURAS DE DADOS,"8,3","4,8","3,9",,,"0,6","3,2",8,RN
27,DC/CCN023,PROGRAMAÇÃO ORIENTADA A OBJETOS,"0,3","4,4","4,0",,,,"2,9",8,RN
27,DC/CCN019,INTRODUÇÃO À LÓGICA,"9,8","4,3","7,0",,,,"7,0",4,AM
27,DC/CCN026,PROGRAMAÇÃO ESTRUTURADA,"8,8","8,1","4,2",,,,"7,0",7,AM
27,DC/CCN071,TÓPICOS EM ENGENHARIA DE SOFTWARE,"3,6","7,4","5,1",,,"8,5","7,0",1,AM
27,DEFE/CCE007,"RELAÇÕES ÉTNICO-RACIAIS, GÊNERO E DIVERSIDADE","5,1","4,9","7,7",,,"4,2","5,1",0,RN
27,DC/CCN081 ,VISÃO COMPUTACIONAL,"4,3","3,8","9,9",,,"6,3","6,2",11,AM
27,DC/CCN032,COMPUTAÇÃO GRÁFICA,"6,2","7,4","8,9",,,,"0,0",17,RF
27,DC/CCN057,REDES NEURAIS ARTIFICIAIS,"4,2","7,7","5,8",,,"5,6","5,8",1,RN
27,DC/CCN037 ,PROCESSAMENTO DIGITAL DE IMAGENS,"2,4","3,9","6,9",,,"8,7","6,6",1,AM
27,DC/CCN042 ,COMPILADORES,"3,6","2,8","5,1",,,,"3,8",7,RN
27,DC/CCN081,VISÃO COMPUTACIONAL,"3,7","4,2","3,2",,,,"3,7",11,RN
27,DFIL/CCHL009,INTRODUÇÃO À METODOLOGIA CIENTÍFICA,"6,2","9,0","4,0",,,"7,1","6,8",9,AM
27,DC/CCN040,SEGURANÇA EM SISTEMAS,"4,7","5,1","7,2",,,"7,6","6,6",6,AM
27,DC/CCN048,PROGRAMAÇÃO FUNCIONAL,"9,5","3,8","7,3",,,"2,1","4,5",7,RN
27,DEFE/CCE007,"RELAÇÕES ÉTNICO-RACIAIS, GÊNERO E DIVERSIDADE","10,0","6,5","5,9",,,,"0,0",18,RF
27,DC/CCN074 ,TÓPICOS EM REDES DE COMPUTADORES,"2,9","7,0","3,2",,,"8,6","6,5",12,AM
27,DC/CCN061 ,PROCESSAMENTO DE LINGUAGEM NATURAL,"9,2","5,3","8,4",,,,"7,6",1,AM
28,DMAT/CCN034,ÁLGEBRA LINEAR,"3,0","3,5","6,1",,,,"0,0",17,RF
28,DC/CCN025,BANCO DE DADOS,"6,1","6,3","5,4",,,"5,7","5,8",10,RN
28,DMAT/CCN033,CÁLCULO DIFERENCIAL E INTEGRAL II,"6,6","7,7","2,1",,,"8,2","6,8",7,AM
28,DC/CCN022,ESTRUTURAS DE DADOS,"5,2","5,4","3,3",,,"7,7","6,2",11,AM
28,DC/CCN023,PROGRAMAÇÃO ORIENTADA A OBJETOS,"2,3","7,5","5,1",,,"6,4","5,7",4,RN
28,DC/CCN019,INTRODUÇÃO À LÓGICA,"7,7","7,2","8,3",,,,"7,7",7,AM
28,DC/CCN026,PROGRAMAÇÃO ESTRUTURADA,"9,8","4,7","6,6",,,,"7,0",8,AM
28,DC/CCN045 ,BANCOS DE DADOS RELACIONAIS,"3,3","7,1","7,7",,,,"0,0",23,RF
28,DC/CCN044,ENGENHARIA DE SOFTWARE II,"7,6","5,5","0,7",,,"7,7","6,2",8,AM
28,DC/CCN047,ESTÁGIO SUPERVISIONADO,"10,0","10,0","10,0","10,0","10,0",,"10,0",1,AM
28,DC/CCN031,ARQUITETURA DE COMPUTADORES,"5,5","4,6","8,1",,,,"0,0",19,RF
28,DC/CCN036,PROJETO E ANÁLISE DE ALGORITMOS,"5,5","6,5","7,7",,,"8,1","7,4",5,AM
28,DC/CCN061 ,PROCESSAMENTO DE LINGUAGEM NATURAL,"1,8","2,9","4,4",,,,"3,0",9,RN
29,DMAT/CCN034,ÁLGEBRA LINEAR,"3,5","6,9","5,9",,,"4,7","5,1",4,RN
29,DC/CCN025,BANCO DE DADOS,"9,4","8,3","5,0",,,,"7,6",8,AM
29,DMAT/CCN033,CÁLCULO DIFERENCIAL E INTEGRAL II,"3,1","4,7","9,1",,,"8,0","6,8",11,AM
29,DC/CCN022,ESTRUTURAS DE DADOS,"7,6","0,7","6,3",,,"8,7","6,8",3,AM
29,DC/CCN023,PROGRAMAÇÃO ORIENTADA A OBJETOS,"4,1","2,6","4,5",,,,"3,7",9,RN
29,DC/CCN019,INTRODUÇÃO À LÓGICA,"5,4","8,4","7,2",,,,"7,0",7,AM
29,DC/CCN026,PROGRAMAÇÃO ESTRUTURADA,"3,3","9,4","4,3",,,"6,6","6,2",3,AM
29,DC/CCN074,TÓPICOS EM REDES DE COMPUTADORES,"2,8","5,8","5,5",,,"1,7","3,2",6,RN
29,DC/CCN048,PROGRAMAÇÃO FUNCIONAL,"9,3","3,4","5,0",,,,"0,0",21,RF
29,DC/CCN058,SISTEMAS EMBARCADOS,"3,3","3,5","6,6",,,,"0,0",19,RF
29,DC/CCN055,FLUXOS EM REDES,"7,6","1,7","0,6",,,,"3,3",3,RN
29,DMAT/CCN039,MÉTODOS NUMÉRICOS,"4,6","10,0","4,6",,,"4,4","5,4",9,RN
29,DC/CCN047 ,ESTÁGIO SUPERVISIONADO,"7,7","6,9","8,5",,,,"0,0",21,RF
29,DC/CCN033,SISTEMAS OPERACIONAIS,"9,4","4,2","3,5",,,"4,6","5,2",11,RN
29,DC/CCN030,TEORIA DA COMPUTAÇÃO,"3,8","9,2","2,6",,,"8,4","6,8",2,AM
29,DC/CCN038,SISTEMAS DISTRIBUÍDOS,"3,5","5,6","4,6",,,"8,8","6,7",5,AM
29,DC/CCN058 ,SISTEMAS EMBARCADOS,"9,5","7,3","8,3",,,,"8,4",11,AM
30,DMAT/CCN034,ÁLGEBRA LINEAR,"4,6","3,0","9,1",,,,"0,0",22,RF
30,DC/CCN025,BANCO DE DADOS,"3,3","1,7","3,1",,,,"2,7",0,RN
30,DMAT/CCN033,CÁLCULO DIFERENCIAL E INTEGRAL II,"9,1","9,1","5,0",,,,"7,7",6,AM
30,DC/CCN022,ESTRUTURAS DE DADOS,"2,4","8,3","8,7",,,"4,5","5,5",3,RN
30,DC/CCN023,PROGRAMAÇÃO ORIENTADA A OBJETOS,"5,6","9,6","5,6",,,"6,4","6,6",9,AM
30,DC/CCN019,INTRODUÇÃO À LÓGICA,"3,7","3,9","7,5",,,,"0,0",20,RF
30,DC/CCN026,PROGRAMAÇÃO ESTRUTURADA,"4,0","4,9","5,3",,,"9,1","6,9",12,AM
30,DC/CCN042 ,COMPILADORES,"3,3","5,1","5,6",,,"7,1","5,9",10,RN
30,DC/CCN081 ,VISÃO COMPUTACIONAL,"6,2","9,7","5,8",,,,"0,0",20,RF
30,DC/CCN057,REDES NEURAIS ARTIFICIAIS,"4,3","3,2","2,4",,,,"3,3",15,RN
30,DC/CCN031,ARQUITETURA DE COMPUTADORES,"3,3","9,1","9,6",,,,"0,0",16,RF
30,DC/CCN032 ,COMPUTAÇÃO GRÁFICA,"1,1","5,2","6,5",,,"4,8","4,6",5,RN
30,DFIL/CCHL009,INTRODUÇÃO À METODOLOGIA CIENTÍFICA,"2,9","3,2","9,5",,,,"0,0",20,RF
30,DC/CCN081,VISÃO COMPUTACIONAL,"4,0","8,6","8,8",,,,"7,1",4,AM
30,DC/CCN033,SISTEMAS OPERACIONAIS,"9,0","3,1","6,2",,,"3,9","5,0",6,RN
30,DC/CCN030,TEORIA DA COMPUTAÇÃO,"4,0","4,7","1,3",,,,"3,3",5,RN
30,DC/CCN046 ,TRABALHO DE CONCLUSÃO DE CURSO I - TCC I,"8,3","8,4","9,5",,,,"0,0",25,RF
30,DC/CCN061,PROCESSAMENTO DE LINGUAGEM NATURAL,"8,4","9,9","7,1",,,,"8,5",10,AM
30,DMAT/CCN035,MATEMÁTICA DISCRETA,"7,9","8,1","5,7",,,,"7,2",11,AM
30,DC/CCN044,ENGENHARIA DE SOFTWARE II,"3,7","8,5","4,0",,,"9,4","7,4",4,AM
30,DC/CCN058 ,SISTEMAS EMBARCADOS,"5,3","7,2","5,9",,,"6,9","6,5",15,AM
30,DC/CCN029,CIRCUITOS DIGITAIS,"6,5","7,2","4,2",,,"5,4","5,7",10,RN
30,DC/CCN028,TEORIA E APLICAÇÕES EM GRAFOS,"5,1","7,9","8,2",,,,"7,1",2,AM
30,DMAT/CCN039,MÉTODOS NUMÉRICOS,"5,8","8,6","8,8",,,,"0,0",18,RF
31,DC/CCN049,TRABALHO DE CONCLUSÃO DE CURSO II - TCC II,10.0,10.0,10.0,,,,10.0,0,AM
31,DC/CCN058,SISTEMAS EMBARCADOS,8.0,10.0,5.0,,,,7.7,14,AM
31,DC/CCN071,TÓPICOS EM ENGENHARIA DE SOFTWARE,9.0,8.5,9.0,,,,8.8,0,AM
31,DC/CCN049,TRABALHO DE CONCLUSÃO DE CURSO II - TCC II,9.5,9.5,9.5,,,,9.5,0,AM
31,DC/CCN068,TÓPICOS EM ARQUITETURA DE COMPUTADORES,7.5,7.5,7.5,,,,7.5,0,AM
31,DC/CCN070,TÓPICOS EM COMPUTAÇÃO APLICADA,9.2,7.5,9.0,,,,8.6,0,AM
31,DC/CCN074,TÓPICOS EM REDES DE COMPUTADORES,9.6,10.0,10.0,,,,9.9,12,AM
31,DC/CCN050,EMPREENDEDORISMO,9.2,9.5,10.0,,,,9.6,0,AM
31,DC/CCN048,PROGRAMAÇÃO FUNCIONAL,7.5,5.0,9.3,,,5.0,7.3,8,AM
31,DC/CCN067,TÓPICOS EM BIOINFORMÁTICA,8.0,10.0,7.0,,,,8.3,8,AM
31,DC/CCN047,ESTÁGIO SUPERVISIONADO,9.5,9.5,9.5,9.5,9.5,,9.5,0,AM
31,DC/CCN067,TÓPICOS EM BIOINFORMÁTICA,8.3,7.0,2.0,,,5.0,5.4,14,AM
31,DC/CCN046,TRABALHO DE CONCLUSÃO DE CURSO I - TCC I,10.0,10.0,10.0,,,,10.0,0,AM
31,DC/CCN041,INTELIGÊNCIA ARTIFICIAL,6.6,6.0,9.8,,,,7.5,12,AM
31,DC/CCN037,PROCESSAMENTO DIGITAL DE IMAGENS,8.5,8.7,6.3,,,,7.8,8,AM
31,DC/CCN034,PROGRAMAÇÃO LINEAR,8.5,7.5,10.0,,,,8.7,0,AM
31,DEFE/CCE007,"RELAÇÕES ÉTNICO-RACIAIS, GÊNERO E DIVERSIDADE",9.5,9.5,9.5,,,,9.5,0,AM
31,DC/CCN045,BANCOS DE DADOS RELACIONAIS,10.0,10.0,8.5,,,,9.5,2,AM
31,DC/CCN042,COMPILADORES,8.5,9.0,7.8,,,,8.4,6,AM
31,DC/CCN032,COMPUTAÇÃO GRÁFICA,9.0,8.2,10.0,,,,9.1,4,AM
31,DC/CCN044,ENGENHARIA DE SOFTWARE II,10.0,7.5,8.3,,,,8.6,6,AM
31,DC/CCN043,LINGUAGENS DE PROGRAMAÇÃO,8.0,5.3,8.0,,,,7.1,8,AM
31,DC/CCN040,SEGURANÇA EM SISTEMAS,7.3,5.2,8.4,,,,7.0,4,AM
31,DC/CCN038,SISTEMAS DISTRIBUÍDOS,5.8,5.7,8.5,,,,6.7,4,AM
31,DMAT/CCN034,ÁLGEBRA LINEAR,8.7,10.0,7.5,,,,8.7,0,AM
31,DC/CCN039,ENGENHARIA DE SOFTWARE I,6.5,6.5,10.0,,,,7.7,8,AM
31,CGBEST/CCN013,PROBABILIDADE E ESTATÍSTICA,10.0,10.0,9.9,,,,10.0,0,AM
31,DC/CCN036,PROJETO E ANÁLISE DE ALGORITMOS,6.5,9.7,8.8,,,,8.3,12,AM
31,DC/CCN035,REDES DE COMPUTADORES,9.5,7.2,9.2,,,,8.6,4,AM
31,DC/CCN033,SISTEMAS OPERACIONAIS,9.5,7.7,6.6,,,,7.9,14,AM
31,DC/CCN030,TEORIA DA COMPUTAÇÃO,5.4,8.6,8.5,,,,7.5,6,AM
31,DC/CCN031,ARQUITETURA DE COMPUTADORES,8.0,6.5,8.0,,,,7.5,0,AM
31,DC/CCN025,BANCO DE DADOS,10.0,10.0,10.0,,,,10.0,0,AM
31,DMAT/CCN033,CÁLCULO DIFERENCIAL E INTEGRAL II,9.9,5.5,10.0,,,,9.1,0,AM
31,DC/CCN027,INTERFACE HUMANO COMPUTADOR,7.9,8.2,9.5,,,,8.5,12,AM
31,CGBEST/CCN013,PROBABILIDADE E ESTATÍSTICA,6.9,4.9,7.1,,,5.0,6.0,14,AM
31,DC/CCN028,TEORIA E APLICAÇÕES EM GRAFOS,10.0,6.5,9.5,,,,8.7,0,AM
31,DMAT/CCN032,CÁLCULO DIFERENCIAL E INTEGRAL I,10.0,9.6,6.9,,,,8.8,0,AM
31,DC/CCN029,CIRCUITOS DIGITAIS,10.0,5.5,10.0,,,,8.5,0,AM
31,DC/CCN022,ESTRUTURAS DE DADOS,8.5,9.6,7.5,,,,8.5,13,AM
31,DC/CCN024,LABORATÓRIO DE PROGRAMAÇÃO,10.0,9.8,8.8,,,,9.5,8,AM
31,DMAT/CCN035,MATEMÁTICA DISCRETA,7.5,7.5,7.5,,,,7.5,0,AM
31,DC/CCN023,PROGRAMAÇÃO ORIENTADA A OBJETOS,9.5,9.0,10.0,,,,9.5,0,AM
31,DMAT/CCN032,CÁLCULO DIFERENCIAL E INTEGRAL I,7.5,5.0,9.5,,,,7.3,0,AM
31,DC/CCN021,INFORMÁTICA E SOCIEDADE,9.0,8.5,8.5,,,,8.7,2,AM
31,CLE/CCHL002,INGLÊS TÉCNICO E CIENTÍFICO,7.5,8.5,8.6,,,,8.2,0,AM
31,DC/CCN019,INTRODUÇÃO À LÓGICA,8.5,9.5,8.4,,,,8.8,11,AM
31,DFIL/CCHL009,INTRODUÇÃO À METODOLOGIA CIENTÍFICA,9.5,9.5,7.5,,,,8.8,8,AM
31,DC/CCN026,PROGRAMAÇÃO ESTRUTURADA,7.8,5.5,7.7,,,5.0,6.3,10,AM
32,DC/CCN049,TRABALHO DE CONCLUSÃO DE CURSO II - TCC II,10.0,10.0,10.0,,,,10.0,0,AM
32,DC/CCN058,SISTEMAS EMBARCADOS,3.0,2.0,1.0,,,,2.0,14,RN
32,DC/CCN058,SISTEMAS EMBARCADOS,8.0,8.5,7.5,,,,8.0,14,AM
32,DC/CCN071,TÓPICOS EM ENGENHARIA DE SOFTWARE,8.5,8.0,8.5,,,,8.3,0,AM
32,DC/CCN049,TRABALHO DE CONCLUSÃO DE CURSO II - TCC II,9.0,9.0,9.0,,,,9.0,0,AM
32,DC/CCN068,TÓPICOS EM ARQUITETURA DE COMPUTADORES,7.0,7.0,7.0,,,,7.0,0,AM
32,DC/CCN070,TÓPICOS EM COMPUTAÇÃO APLICADA,9.2,7.5,9.0,,,,8.6,0,AM
32,DC/CCN074,TÓPICOS EM REDES DE COMPUTADORES,9.6,10.0,10.0,,,,9.9,12,AM
32,DC/CCN050,EMPREENDEDORISMO,8.7,9.0,9.5,,,,9.1,0,AM
32,DC/CCN048,PROGRAMAÇÃO FUNCIONAL,5.5,3.0,9.3,,,5.0,6.3,8,AM
32,DC/CCN067,TÓPICOS EM BIOINFORMÁTICA,6.0,10.0,7.0,,,,7.7,8,AM
32,DC/CCN047,ESTÁGIO SUPERVISIONADO,9.5,9.5,9.5,9.5,9.5,,9.5,0,AM
32,DC/CCN067,TÓPICOS EM BIOINFORMÁTICA,8.3,7.0,0.0,,,5.0,5.4,14,AM
32,DC/CCN046,TRABALHO DE CONCLUSÃO DE CURSO I - TCC I,10.0,10.0,10.0,,,,10.0,0,AM
32,DC/CCN041,INTELIGÊNCIA ARTIFICIAL,6.1,5.5,9.3,,,,7.0,12,AM
32,DC/CCN037,PROCESSAMENTO DIGITAL DE IMAGENS,8.0,8.2,5.8,,,,7.3,8,AM
32,DC/CCN034,PROGRAMAÇÃO LINEAR,6.0,7.0,10.0,,,,7.7,0,AM
32,DEFE/CCE007,"RELAÇÕES ÉTNICO-RACIAIS, GÊNERO E DIVERSIDADE",9.0,9.0,9.0,,,,9.0,0,AM
32,DC/CCN045,BANCOS DE DADOS RELACIONAIS,10.0,10.0,8.0,,,,9.3,2,AM
32,DC/CCN042,COMPILADORES,8.0,6.5,7.3,,,,7.3,6,AM
32,DC/CCN032,COMPUTAÇÃO GRÁFICA,8.5,7.7,9.9,,,,8.7,4,AM
32,DC/CCN044,ENGENHARIA DE SOFTWARE II,9.6,7.0,7.8,,,,8.1,6,AM
32,DC/CCN043,LINGUAGENS DE PROGRAMAÇÃO,7.5,4.8,7.5,,,5.0,6.3,8,AM
32,DC/CCN043,LINGUAGENS DE PROGRAMAÇÃO,8.0,8.0,8.0,,,,8.0,8,AM
32,DC/CCN040,SEGURANÇA EM SISTEMAS,6.8,4.7,7.9,,,5.0,6.2,4,AM
32,DC/CCN038,SISTEMAS DISTRIBUÍDOS,5.3,5.2,8.0,,,5.0,6.1,4,AM
32,DMAT/CCN034,ÁLGEBRA LINEAR,8.2,9.6,7.0,,,,8.3,0,AM
32,DC/CCN039,ENGENHARIA DE SOFTWARE I,6.0,6.0,10.0,,,,7.3,8,AM
32,CGBEST/CCN013,PROBABILIDADE E ESTATÍSTICA,10.0,9.9,9.4,,,,9.8,0,AM
32,DC/CCN036,PROJETO E ANÁLISE DE ALGORITMOS,6.0,9.2,8.3,,,,7.8,12,AM
32,DC/CCN035,REDES DE COMPUTADORES,9.0,6.7,8.7,,,,8.1,4,AM
32,DC/CCN033,SISTEMAS OPERACIONAIS,9.0,7.2,6.1,,,,7.4,14,AM
32,DC/CCN030,TEORIA DA COMPUTAÇÃO,4.9,8.1,8.0,,,,7.0,6,AM
32,DC/CCN031,ARQUITETURA DE COMPUTADORES,7.5,6.0,7.5,,,,7.0,0,AM
32,DC/CCN025,BANCO DE DADOS,10.0,9.5,10.0,,,,9.8,0,AM
32,DMAT/CCN033,CÁLCULO DIFERENCIAL E INTEGRAL II,9.4,5.0,10.0,,,,8.1,0,AM
32,DC/CCN027,INTERFACE HUMANO COMPUTADOR,7.4,7.7,9.0,,,,8.0,12,AM
32,CGBEST/CCN013,PROBABILIDADE E ESTATÍSTICA,6.4,4.4,6.6,,,5.0,5.7,14,AM
32,DC/CCN028,TEORIA E APLICAÇÕES EM GRAFOS,10.0,6.0,9.0,,,,8.3,0,AM
32,DMAT/CCN032,CÁLCULO DIFERENCIAL E INTEGRAL I,9.8,9.1,6.4,,,,8.4,0,AM
32,DC/CCN029,CIRCUITOS DIGITAIS,9.5,3.0,10.0,,,,7.5,0,AM
32,DC/CCN022,ESTRUTURAS DE DADOS,8.0,9.1,7.0,,,,8.0,13,AM
32,DC/CCN024,LABORATÓRIO DE PROGRAMAÇÃO,10.0,9.3,8.3,,,,9.2,8,AM
32,DMAT/CCN035,MATEMÁTICA DISCRETA,7.0,7.0,7.0,,,,7.0,0,AM
32,DC/CCN023,PROGRAMAÇÃO ORIENTADA A OBJETOS,9.0,8.5,10.0,,,,9.2,0,AM
32,DMAT/CCN032,CÁLCULO DIFERENCIAL E INTEGRAL I,7.0,3.0,9.0,,,5.0,7.0,0,AM
32,DC/CCN021,INFORMÁTICA E SOCIEDADE,8.5,6.0,8.0,,,,7.5,2,AM
32,CLE/CCHL002,INGLÊS TÉCNICO E CIENTÍFICO,7.0,8.0,8.1,,,,7.7,0,AM
32,DC/CCN019,INTRODUÇÃO À LÓGICA,6.0,9.0,5.9,,,,7.0,11,AM
32,DFIL/CCHL009,INTRODUÇÃO À METODOLOGIA CIENTÍFICA,9.0,9.0,7.0,,,,8.3,8,AM
32,DC/CCN026,PROGRAMAÇÃO ESTRUTURADA,5.3,3.0,7.2,,,5.0,6.3,10,AM
33,DC/CCN049,TRABALHO DE CONCLUSÃO DE CURSO II - TCC II,10.0,10.0,10.0,,,,10.0,0,AM
33,DC/CCN058,SISTEMAS EMBARCADOS,8.0,10.0,5.0,,,,7.7,14,AM
33,DC/CCN071,TÓPICOS EM ENGENHARIA DE SOFTWARE,8.5,8.0,8.5,,,,8.3,0,AM
33,DC/CCN049,TRABLO DE CONCLUSÃO DE CURSO II - TCC II,10.0,10.0,10.0,,,,10.0,16,RF
33,DC/CCN049,TRABLO DE CONCLUSÃO DE CURSO II - TCC II,10.0,10.0,10.0,,,,10.0,0,AM
33,DC/CCN068,TÓPICOS EM ARQUITETURA DE COMPUTADORES,7.0,7.0,7.0,,,,7.0,0,AM
33,DC/CCN070,TÓPICOS EM COMPUTAÇÃO APLICADA,9.2,7.5,9.0,,,,8.6,0,AM
33,DC/CCN074,TÓPICOS EM REDES DE COMPUTADORES,9.6,10.0,10.0,,,,9.9,12,AM
33,DC/CCN050,EMPREENDEDORISMO,8.7,9.0,9.5,,,,9.1,0,AM
33,DC/CCN048,PROGRAMAÇÃO FUNCIONAL,5.5,3.0,9.3,,,5.0,6.3,8,AM
33,DC/CCN067,TÓPICOS EM BIOINFORMÁTICA,6.0,10.0,7.0,,,,7.7,8,AM
33,DC/CCN047,ESTÁGIO SUPERVISIONADO,9.5,9.5,9.5,9.5,9.5,,9.5,0,AM
33,DC/CCN067,TÓPICOS EM BIOINFORMÁTICA,8.3,7.0,0.0,,,5.0,5.4,14,AM
33,DC/CCN046,TRABALHO DE CONCLUSÃO DE CURSO I - TCC I,10.0,10.0,10.0,,,,10.0,0,AM
33,DC/CCN041,INTELIGÊNCIA ARTIFICIAL,6.1,5.5,9.3,,,,7.0,12,AM
33,DC/CCN037,PROCESSAMENTO DIGITAL DE IMAGENS,8.0,8.2,5.8,,,,7.3,8,AM
33,DC/CCN034,PROGRAMAÇÃO LINEAR,6.0,7.0,10.0,,,,7.7,0,AM
33,DEFE/CCE007,"RELAÇÕES ÉTNICO-RACIAIS, GÊNERO E DIVERSIDADE",9.0,9.0,9.0,,,,9.0,0,AM
33,DC/CCN045,BANCOS DE DADOS RELACIONAIS,10.0,10.0,8.0,,,,9.3,2,AM
33,DC/CCN042,COMPILADORES,8.0,6.5,7.3,,,,7.3,6,AM
33,DC/CCN032,COMPUTAÇÃO GRÁFICA,8.5,7.7,9.9,,,,8.7,4,AM
33,DC/CCN044,ENGENHARIA DE SOFTWARE II,9.6,7.0,7.8,,,,8.1,6,AM
33,DC/CCN043,LINGUAGENS DE PROGRAMAÇÃO,7.5,4.8,7.5,,,5.0,6.3,8,AM
33,DC/CCN043,LINGUAGENS DE PROGRAMAÇÃO,8.0,8.0,8.0,,,,8.0,8,AM
33,DC/CCN040,SEGURANÇA EM SISTEMAS,6.8,4.7,7.9,,,5.0,6.2,4,AM
33,DC/CCN038,SISTEMAS DISTRIBUÍDOS,5.3,5.2,8.0,,,5.0,6.1,4,AM
33,DMAT/CCN034,ÁLGEBRA LINEAR,8.2,9.6,7.0,,,,8.3,0,AM
33,DC/CCN039,ENGENHARIA DE SOFTWARE I,6.0,6.0,10.0,,,,7.3,8,AM
33,CGBEST/CCN013,PROBABILIDADE E ESTATÍSTICA,10.0,9.9,9.4,,,,9.8,0,AM
33,DC/CCN036,PROJETO E ANÁLISE DE ALGORITMOS,6.0,9.2,8.3,,,,7.8,12,AM
33,DC/CCN035,REDES DE COMPUTADORES,9.0,6.7,8.7,,,,8.1,4,AM
33,DC/CCN033,SISTEMAS OPERACIONAIS,9.0,7.2,6.1,,,,7.4,14,AM
33,DC/CCN030,TEORIA DA COMPUTAÇÃO,4.9,8.1,8.0,,,,7.0,6,AM
33,DC/CCN031,ARQUITETURA DE COMPUTADORES,7.5,6.0,7.5,,,,7.0,0,AM
